family,train_eps,rob_lam,eps,score,variant,target,metric,direction,mean,sd,se,ci_low,ci_high,n_valid
bbb,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.5,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.9,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,adv_error,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,adv_error,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,adv_error,prevalence,robust-standard,-0.024,0.00894427190999916,0.004,-0.035103999999999996,-0.012896000000000001,5
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.5,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.9,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,adv_error,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,adv_error,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,adv_error,prevalence,robust-standard,-0.024,0.00894427190999916,0.004,-0.035103999999999996,-0.012896000000000001,5
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.5,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.9,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,adv_error,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,adv_error,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,adv_error,prevalence,robust-standard,-0.024,0.00894427190999916,0.004,-0.035103999999999996,-0.012896000000000001,5
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.5,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.9,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,adv_error,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,adv_error,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,adv_error,prevalence,robust-standard,-0.024,0.00894427190999916,0.004,-0.035103999999999996,-0.012896000000000001,5
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.5,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.9,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,accuracy,robust-standard,0.007299999999999996,0.0035021422015675233,0.0015662056059151505,0.0029522132379795384,0.011647786762020454,5
bbb,0.08,0.25,0.03,,,,attack_success_rate,standard-robust,0.024,0.00894427190999916,0.004,0.012896000000000001,0.035103999999999996,5
bbb,0.08,0.25,0.03,,,,brier,standard-robust,0.00814477801322937,0.0036324429612006877,0.0016244778771270737,0.003635227426324615,0.012654328600134126,5
bbb,0.08,0.25,0.03,,,,delta_mutual_information_attack_failed,robust-standard,-0.017710711104981257,0.002467224275720439,0.0011033762392497171,-0.02077368354513847,-0.014647738664824042,5
bbb,0.08,0.25,0.03,,,,delta_mutual_information_attack_success,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,delta_mutual_information_success_gap,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,delta_one_minus_confidence_attack_failed,robust-standard,-0.010072448285866757,0.008293065256709633,0.0037087715311688967,-0.020367998056391612,0.00022310148465809997,5
bbb,0.08,0.25,0.03,,,,delta_one_minus_confidence_attack_success,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,delta_one_minus_confidence_success_gap,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,ece,standard-robust,-0.009365728505253797,0.002313575978825521,0.0010346626319528958,-0.012237951971555036,-0.006493505038952558,5
bbb,0.08,0.25,0.03,,,,ece_adaptive,robust-standard,0.009523002461194984,0.0024865696486146695,0.0011120277530180334,0.006436013418816924,0.012609991503573045,5
bbb,0.08,0.25,0.03,,,,frac_below_tau0.5,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,frac_below_tau0.9,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,frac_below_tau0.95,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,frac_inconclusive_tau0.5,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,frac_inconclusive_tau0.9,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,frac_inconclusive_tau0.95,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,frac_robust_tau0.5,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,frac_robust_tau0.9,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,frac_robust_tau0.95,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,mc_samples,robust-standard,0.0,0.0,0.0,0.0,0.0,5
bbb,0.08,0.25,0.03,,,,mean_ci_width,standard-robust,,,,,,0
bbb,0.08,0.25,0.03,,,,mean_confidence,robust-standard,0.01682981958439349,0.0012910858500142838,0.0005773911450840072,0.015226981765640288,0.018432657403146695,5
bbb,0.08,0.25,0.03,,,,mean_interval_width,standard-robust,,,,,,0
bbb,0.08,0.25,0.03,,,,mean_mutual_information,robust-standard,-0.02530991328360114,0.0010520537735088087,0.0004704927507101727,-0.026616001159572578,-0.0240038254076297,5
bbb,0.08,0.25,0.03,,,,mean_mutual_information_adv,robust-standard,-0.022886916573873574,0.002699548520128305,0.0012072747999131697,-0.026238311418432532,-0.019535521729314616,5
bbb,0.08,0.25,0.03,,,,mean_mutual_information_clean,robust-standard,-0.004174988911274552,0.0012164651819514332,0.000544019767821011,-0.005685187786745678,-0.0026647900358034255,5
bbb,0.08,0.25,0.03,,,,mean_mutual_information_delta,robust-standard,-0.01871192766259902,0.0030384334638826715,0.0013588287540703611,-0.02248403628389834,-0.014939819041299698,5
bbb,0.08,0.25,0.03,,,,mean_net_frac_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,mean_net_frac_unsafe,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,mean_one_minus_confidence_adv,robust-standard,-0.01606927442550659,0.007782926935305999,0.0034806307382516644,-0.02573150535489321,-0.006407043496119969,5
bbb,0.08,0.25,0.03,,,,mean_one_minus_confidence_clean,robust-standard,-0.0024548578262329106,0.0018242199508600445,0.0008158159632068771,-0.004719562940095201,-0.00019015271237061981,5
bbb,0.08,0.25,0.03,,,,mean_one_minus_confidence_delta,robust-standard,-0.013614416599273682,0.008835798161690764,0.003951489065001645,-0.02458375024371825,-0.002645082954829115,5
bbb,0.08,0.25,0.03,,,,mean_p_safe_lower,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,mean_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,mean_p_safe_point,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,mean_p_safe_upper,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,mean_predictive_entropy,robust-standard,-0.03997211923429169,0.0034811994642972833,0.0015568397290809154,-0.044293906322220314,-0.03565033214636307,5
bbb,0.08,0.25,0.03,,,,mean_property_evaluations,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,mean_unknown_frac,standard-robust,,,,,,0
bbb,0.08,0.25,0.03,,,,median_p_safe_point,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,n,robust-standard,0.0,0.0,0.0,0.0,0.0,5
bbb,0.08,0.25,0.03,,,,n_inputs_cert,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,nll,standard-robust,-0.033372226357460025,0.006130103230365509,0.0027414655064376663,-0.04098253460333098,-0.025761918111589063,5
bbb,0.08,0.25,0.03,,,,p_safe_q05,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,p_safe_q25,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,p_safe_q50,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,p_safe_q75,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,p_safe_q95,robust-standard,,,,,,0
bbb,0.08,0.25,0.03,,,,subset_accuracy_adv,robust-standard,0.02400000000000002,0.008944271909999166,0.0040000000000000036,0.012896000000000012,0.03510400000000003,5
bbb,0.08,0.25,0.03,,,,subset_accuracy_clean,robust-standard,0.0,0.0,0.0,0.0,0.0,5
bbb,0.08,0.25,0.03,,,,subset_ece_adv,standard-robust,0.023464135646820043,0.0070601303343893135,0.003157386271540565,0.014699231357023435,0.032229039936616646,5
bbb,0.08,0.25,0.03,,,,subset_ece_clean,standard-robust,0.0024548578262329214,0.0018242199508600287,0.00081581596320687,0.0001901527123706506,0.004719562940095193,5
bbb,0.08,0.25,0.03,,,,subset_misclassification_adv,standard-robust,0.024,0.00894427190999916,0.004,0.012896000000000001,0.035103999999999996,5
bbb,0.08,0.25,0.05,mutual_information,adv,adv_error,auprc,robust-standard,0.2970633314054366,0.23665371381224792,0.11832685690612396,-0.07945272726984981,0.673579390080723,4
bbb,0.08,0.25,0.05,mutual_information,adv,adv_error,auroc,robust-standard,0.09782988301142789,0.027484264954631996,0.013742132477315998,0.05410241746860839,0.1415573485542474,4
bbb,0.08,0.25,0.05,mutual_information,adv,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,adv,adv_error,neg_spearman_p_safe_optimistic,robust-standard,-0.4890156386891965,0.05473936681733704,0.024480189049772387,-0.5569726434913647,-0.42105863388702836,5
bbb,0.08,0.25,0.05,mutual_information,adv,adv_error,prevalence,robust-standard,-0.05600000000000001,0.029664793948382652,0.0132664991614216,-0.09282780167210636,-0.01917219832789365,5
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,auprc,robust-standard,-0.048611111111111105,0.09722222222222221,0.048611111111111105,-0.20329166666666665,0.10606944444444444,4
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,prevalence,robust-standard,-0.9591836734693878,0.02886150127292028,0.012907255755789292,-0.9950142154474589,-0.9233531314913167,5
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,auprc,robust-standard,0.0,0.0,0.0,0.0,0.0,5
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,prevalence,robust-standard,-0.9502406281661602,0.02735560186093761,0.012233797065295248,-0.9842016488194197,-0.9162796075129006,5
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,auprc,robust-standard,0.0,0.0,0.0,0.0,0.0,3
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,prevalence,robust-standard,0.0,0.0,0.0,0.0,0.0,5
bbb,0.08,0.25,0.05,mutual_information,clean,adv_error,auprc,robust-standard,0.10815018315018313,0.20181364091294254,0.10090682045647127,-0.21293531954230846,0.4292356858426747,4
bbb,0.08,0.25,0.05,mutual_information,clean,adv_error,auroc,robust-standard,0.02418932619441405,0.03321674661704287,0.016608373308521433,-0.028658517673301145,0.07703717006212925,4
bbb,0.08,0.25,0.05,mutual_information,clean,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,clean,adv_error,neg_spearman_p_safe_optimistic,robust-standard,-0.46395616392964045,0.07381637234587074,0.033011685283560514,-0.5555966022768044,-0.3723157255824765,5
bbb,0.08,0.25,0.05,mutual_information,clean,adv_error,prevalence,robust-standard,-0.05600000000000001,0.029664793948382652,0.0132664991614216,-0.09282780167210636,-0.01917219832789365,5
bbb,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,auprc,robust-standard,-0.06666666666666665,0.07698003589195009,0.03849001794597504,-0.18914190377075923,0.05580857043742593,4
bbb,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,prevalence,robust-standard,-0.9591836734693878,0.02886150127292028,0.012907255755789292,-0.9950142154474589,-0.9233531314913167,5
bbb,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,auprc,robust-standard,-0.22111111111111112,0.37762251711477524,0.16887792362064302,-0.6899162270820162,0.2476940048597939,5
bbb,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,prevalence,robust-standard,-0.9502406281661602,0.02735560186093761,0.012233797065295248,-0.9842016488194197,-0.9162796075129006,5
bbb,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.95,auprc,robust-standard,0.0,0.0,0.0,0.0,0.0,3
bbb,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
bbb,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
