family,condition,train_eps,rob_lam,eps,score,variant,coverage,n_seeds_present,metric,mean,sd,se,ci_low,ci_high,n_valid
bbb,robust,0.08,0.25,0.07,mutual_information,delta,0.8,5,selective_risk,0.03,0.020916500663351892,0.009354143466934854,0.004032897735788847,0.05596710226421115,5
bbb,robust,0.08,0.25,0.07,mutual_information,delta,0.9,5,selective_risk,0.04,0.009938079899999066,0.0044444444444444444,0.027662222222222223,0.052337777777777775,5
bbb,robust,0.08,0.25,0.07,mutual_information,delta,1.0,5,selective_risk,0.07999999999999999,0.020000000000000004,0.00894427190999916,0.05517070117784233,0.10482929882215765,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,adv,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,adv,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,adv,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,adv,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,adv,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,adv,0.6,5,selective_risk,0.006666666666666666,0.014907119849998596,0.006666666666666665,-0.011839999999999995,0.025173333333333325,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,adv,0.7,5,selective_risk,0.017142857142857144,0.01564921592871903,0.0069985421222376505,-0.0022850957884745712,0.03657081007418886,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,adv,0.8,5,selective_risk,0.025,0.01767766952966369,0.00790569415042095,0.003053793038431448,0.04694620696156855,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,adv,0.9,5,selective_risk,0.04,0.01859244503409057,0.00831479419283098,0.0169181313207012,0.0630818686792988,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,adv,1.0,5,selective_risk,0.07999999999999999,0.020000000000000004,0.00894427190999916,0.05517070117784233,0.10482929882215765,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,clean,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,clean,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,clean,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,clean,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,clean,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,clean,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,clean,0.7,5,selective_risk,0.017142857142857144,0.01564921592871903,0.0069985421222376505,-0.0022850957884745712,0.03657081007418886,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,clean,0.8,5,selective_risk,0.03,0.027386127875258303,0.01224744871391589,-0.003998917629830505,0.06399891762983051,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,clean,0.9,5,selective_risk,0.04888888888888889,0.024343224778007384,0.010886621079036348,0.01866762877348399,0.07911014900429379,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,clean,1.0,5,selective_risk,0.07999999999999999,0.020000000000000004,0.00894427190999916,0.05517070117784233,0.10482929882215765,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,delta,0.1,5,selective_risk,0.12000000000000002,0.10954451150103323,0.048989794855663564,-0.01599567051932202,0.25599567051932204,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,delta,0.2,5,selective_risk,0.06000000000000001,0.05477225575051661,0.024494897427831782,-0.00799783525966101,0.12799783525966102,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,delta,0.3,5,selective_risk,0.04,0.03651483716701107,0.01632993161855452,-0.00533189017310734,0.08533189017310734,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,delta,0.4,5,selective_risk,0.030000000000000006,0.027386127875258306,0.012247448713915891,-0.003998917629830505,0.06399891762983051,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,delta,0.5,5,selective_risk,0.024,0.021908902300206645,0.009797958971132711,-0.003199134103864406,0.05119913410386441,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,delta,0.6,5,selective_risk,0.026666666666666665,0.02788866755113585,0.012472191289246471,-0.007956136352281533,0.06128946968561486,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,delta,0.7,5,selective_risk,0.022857142857142857,0.02390457218668787,0.010690449676496972,-0.006819545444812735,0.052533831159098446,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,delta,0.8,5,selective_risk,0.025,0.01767766952966369,0.00790569415042095,0.003053793038431448,0.04694620696156855,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,delta,0.9,5,selective_risk,0.044444444444444446,0.01571348402636772,0.007027283689263064,0.024936704923050182,0.06395218396583871,5
bbb,robust,0.08,0.25,0.07,one_minus_confidence,delta,1.0,5,selective_risk,0.07999999999999999,0.020000000000000004,0.00894427190999916,0.05517070117784233,0.10482929882215765,5
bbb,robust,0.08,0.25,0.08,mutual_information,adv,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,mutual_information,adv,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,mutual_information,adv,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,mutual_information,adv,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,mutual_information,adv,0.5,5,selective_risk,0.008,0.01788854381999832,0.008,-0.014207999999999998,0.030208,5
bbb,robust,0.08,0.25,0.08,mutual_information,adv,0.6,5,selective_risk,0.02,0.018257418583505537,0.00816496580927726,-0.00266594508655367,0.04266594508655367,5
bbb,robust,0.08,0.25,0.08,mutual_information,adv,0.7,5,selective_risk,0.02857142857142857,0.020203050891044214,0.009035079029052512,0.0034900491867787993,0.05365280795607834,5
bbb,robust,0.08,0.25,0.08,mutual_information,adv,0.8,5,selective_risk,0.025,0.01767766952966369,0.00790569415042095,0.003053793038431448,0.04694620696156855,5
bbb,robust,0.08,0.25,0.08,mutual_information,adv,0.9,5,selective_risk,0.07111111111111111,0.009938079899999067,0.004444444444444445,0.05877333333333333,0.08344888888888889,5
bbb,robust,0.08,0.25,0.08,mutual_information,adv,1.0,5,selective_risk,0.092,0.02280350850198276,0.01019803902718557,0.06369024366053286,0.12030975633946714,5
bbb,robust,0.08,0.25,0.08,mutual_information,clean,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,mutual_information,clean,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,mutual_information,clean,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,mutual_information,clean,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,mutual_information,clean,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,mutual_information,clean,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,mutual_information,clean,0.7,5,selective_risk,0.011428571428571429,0.025555062599997593,0.011428571428571427,-0.020297142857142854,0.04315428571428571,5
bbb,robust,0.08,0.25,0.08,mutual_information,clean,0.8,5,selective_risk,0.030000000000000006,0.03259601202601324,0.014577379737113249,-0.010466806150226368,0.07046680615022638,5
bbb,robust,0.08,0.25,0.08,mutual_information,clean,0.9,5,selective_risk,0.04,0.024343224778007384,0.010886621079036348,0.0097787398845951,0.0702212601154049,5
bbb,robust,0.08,0.25,0.08,mutual_information,clean,1.0,5,selective_risk,0.092,0.02280350850198276,0.01019803902718557,0.06369024366053286,0.12030975633946714,5
bbb,robust,0.08,0.25,0.08,mutual_information,delta,0.1,5,selective_risk,0.2,0.14142135623730953,0.0632455532033676,0.024430344307451585,0.3755696556925484,5
bbb,robust,0.08,0.25,0.08,mutual_information,delta,0.2,5,selective_risk,0.1,0.07071067811865477,0.0316227766016838,0.012215172153725792,0.1877848278462742,5
bbb,robust,0.08,0.25,0.08,mutual_information,delta,0.3,5,selective_risk,0.06666666666666667,0.04714045207910317,0.021081851067789193,0.008143448102483873,0.12518988523084945,5
bbb,robust,0.08,0.25,0.08,mutual_information,delta,0.4,5,selective_risk,0.05,0.03535533905932738,0.0158113883008419,0.006107586076862896,0.0938924139231371,5
bbb,robust,0.08,0.25,0.08,mutual_information,delta,0.5,5,selective_risk,0.04,0.0282842712474619,0.012649110640673518,0.004886068861490317,0.07511393113850968,5
bbb,robust,0.08,0.25,0.08,mutual_information,delta,0.6,5,selective_risk,0.03333333333333333,0.023570226039551584,0.010540925533894597,0.0040717240512419366,0.06259494261542473,5
bbb,robust,0.08,0.25,0.08,mutual_information,delta,0.7,5,selective_risk,0.02857142857142857,0.020203050891044214,0.009035079029052512,0.0034900491867787993,0.05365280795607834,5
bbb,robust,0.08,0.25,0.08,mutual_information,delta,0.8,5,selective_risk,0.039999999999999994,0.028504385627478448,0.01274754878398196,0.0046128045756660754,0.07538719542433392,5
bbb,robust,0.08,0.25,0.08,mutual_information,delta,0.9,5,selective_risk,0.07111111111111111,0.009938079899999067,0.004444444444444445,0.05877333333333333,0.08344888888888889,5
bbb,robust,0.08,0.25,0.08,mutual_information,delta,1.0,5,selective_risk,0.092,0.02280350850198276,0.01019803902718557,0.06369024366053286,0.12030975633946714,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.4,5,selective_risk,0.030000000000000006,0.027386127875258306,0.012247448713915891,-0.003998917629830505,0.06399891762983051,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.5,5,selective_risk,0.024,0.021908902300206645,0.009797958971132711,-0.003199134103864406,0.05119913410386441,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.6,5,selective_risk,0.03333333333333333,0.023570226039551584,0.010540925533894597,0.0040717240512419366,0.06259494261542473,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.7,5,selective_risk,0.02857142857142857,0.020203050891044214,0.009035079029052512,0.0034900491867787993,0.05365280795607834,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.8,5,selective_risk,0.03,0.027386127875258303,0.01224744871391589,-0.003998917629830505,0.06399891762983051,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.9,5,selective_risk,0.06666666666666667,0.015713484026367724,0.0070272836892630655,0.047158927145272395,0.08617440618806094,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,adv,1.0,5,selective_risk,0.092,0.02280350850198276,0.01019803902718557,0.06369024366053286,0.12030975633946714,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.7,5,selective_risk,0.017142857142857144,0.01564921592871903,0.0069985421222376505,-0.0022850957884745712,0.03657081007418886,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.8,5,selective_risk,0.04,0.03354101966249685,0.015,-0.0016399999999999956,0.08163999999999999,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.9,5,selective_risk,0.05777777777777778,0.01987615979999813,0.008888888888888889,0.03310222222222223,0.08245333333333334,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,clean,1.0,5,selective_risk,0.092,0.02280350850198276,0.01019803902718557,0.06369024366053286,0.12030975633946714,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.1,5,selective_risk,0.12000000000000002,0.10954451150103323,0.048989794855663564,-0.01599567051932202,0.25599567051932204,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.2,5,selective_risk,0.06000000000000001,0.05477225575051661,0.024494897427831782,-0.00799783525966101,0.12799783525966102,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.3,5,selective_risk,0.04,0.03651483716701107,0.01632993161855452,-0.00533189017310734,0.08533189017310734,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.4,5,selective_risk,0.04,0.041833001326703784,0.01870828693386971,-0.011934204528422303,0.0919342045284223,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.5,5,selective_risk,0.032,0.03346640106136302,0.014966629547095763,-0.009547363622737837,0.07354736362273784,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.6,5,selective_risk,0.03333333333333333,0.023570226039551584,0.010540925533894597,0.0040717240512419366,0.06259494261542473,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.7,5,selective_risk,0.02857142857142857,0.020203050891044214,0.009035079029052512,0.0034900491867787993,0.05365280795607834,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.8,5,selective_risk,0.03,0.020916500663351892,0.009354143466934854,0.004032897735788847,0.05596710226421115,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.9,5,selective_risk,0.06222222222222222,0.009938079899999064,0.004444444444444444,0.04988444444444445,0.07455999999999999,5
bbb,robust,0.08,0.25,0.08,one_minus_confidence,delta,1.0,5,selective_risk,0.092,0.02280350850198276,0.01019803902718557,0.06369024366053286,0.12030975633946714,5
bbb,robust,0.08,0.25,0.1,mutual_information,adv,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.1,mutual_information,adv,0.2,5,selective_risk,0.02,0.044721359549995794,0.02,-0.035519999999999996,0.07552,5
bbb,robust,0.08,0.25,0.1,mutual_information,adv,0.3,5,selective_risk,0.05333333333333333,0.0298142396999972,0.013333333333333334,0.016319999999999994,0.09034666666666666,5
bbb,robust,0.08,0.25,0.1,mutual_information,adv,0.4,5,selective_risk,0.06000000000000001,0.041833001326703784,0.01870828693386971,0.008065795471577708,0.11193420452842232,5
bbb,robust,0.08,0.25,0.1,mutual_information,adv,0.5,5,selective_risk,0.07999999999999999,0.04,0.017888543819998316,0.030341402355684666,0.1296585976443153,5
bbb,robust,0.08,0.25,0.1,mutual_information,adv,0.6,5,selective_risk,0.08,0.01825741858350554,0.008164965809277261,0.05733405491344633,0.10266594508655368,5
bbb,robust,0.08,0.25,0.1,mutual_information,adv,0.7,5,selective_risk,0.09142857142857143,0.023904572186687872,0.010690449676496974,0.06175188312661583,0.12110525973052702,5
bbb,robust,0.08,0.25,0.1,mutual_information,adv,0.8,5,selective_risk,0.125,0.030618621784789725,0.013693063937629152,0.08698805450914149,0.1630119454908585,5
bbb,robust,0.08,0.25,0.1,mutual_information,adv,0.9,5,selective_risk,0.15111111111111114,0.03651483716701108,0.016329931618554522,0.10577922093800379,0.1964430012842185,5
bbb,robust,0.08,0.25,0.1,mutual_information,adv,1.0,5,selective_risk,0.188,0.0303315017762062,0.013564659966250534,0.15034450393368853,0.22565549606631147,5
bbb,robust,0.08,0.25,0.1,mutual_information,clean,0.1,5,selective_risk,0.08,0.10954451150103323,0.048989794855663564,-0.05599567051932204,0.21599567051932206,5
bbb,robust,0.08,0.25,0.1,mutual_information,clean,0.2,5,selective_risk,0.04,0.05477225575051661,0.024494897427831782,-0.02799783525966102,0.10799783525966103,5
bbb,robust,0.08,0.25,0.1,mutual_information,clean,0.3,5,selective_risk,0.026666666666666665,0.03651483716701107,0.01632993161855452,-0.018665223506440676,0.071998556839774,5
bbb,robust,0.08,0.25,0.1,mutual_information,clean,0.4,5,selective_risk,0.02,0.027386127875258306,0.012247448713915891,-0.01399891762983051,0.053998917629830515,5
bbb,robust,0.08,0.25,0.1,mutual_information,clean,0.5,5,selective_risk,0.04,0.0282842712474619,0.012649110640673518,0.004886068861490317,0.07511393113850968,5
bbb,robust,0.08,0.25,0.1,mutual_information,clean,0.6,5,selective_risk,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,5
bbb,robust,0.08,0.25,0.1,mutual_information,clean,0.7,5,selective_risk,0.10285714285714284,0.038332593899996395,0.017142857142857144,0.05526857142857142,0.15044571428571427,5
bbb,robust,0.08,0.25,0.1,mutual_information,clean,0.8,5,selective_risk,0.125,0.039528470752104736,0.017677669529663684,0.07592678938565361,0.17407321061434639,5
bbb,robust,0.08,0.25,0.1,mutual_information,clean,0.9,5,selective_risk,0.13333333333333333,0.02721655269759087,0.01217161238900369,0.09954493734145908,0.16712172932520758,5
bbb,robust,0.08,0.25,0.1,mutual_information,clean,1.0,5,selective_risk,0.188,0.0303315017762062,0.013564659966250534,0.15034450393368853,0.22565549606631147,5
bbb,robust,0.08,0.25,0.1,mutual_information,delta,0.1,5,selective_risk,0.2,0.14142135623730953,0.0632455532033676,0.024430344307451585,0.3755696556925484,5
bbb,robust,0.08,0.25,0.1,mutual_information,delta,0.2,5,selective_risk,0.1,0.07071067811865477,0.0316227766016838,0.012215172153725792,0.1877848278462742,5
bbb,robust,0.08,0.25,0.1,mutual_information,delta,0.3,5,selective_risk,0.08,0.0557773351022717,0.024944382578492942,0.010754393962103606,0.14924560603789638,5
bbb,robust,0.08,0.25,0.1,mutual_information,delta,0.4,5,selective_risk,0.08,0.044721359549995794,0.02,0.024480000000000002,0.13552,5
bbb,robust,0.08,0.25,0.1,mutual_information,delta,0.5,5,selective_risk,0.088,0.03346640106136302,0.014966629547095763,0.04645263637726216,0.12954736362273783,5
bbb,robust,0.08,0.25,0.1,mutual_information,delta,0.6,5,selective_risk,0.08,0.01825741858350554,0.008164965809277261,0.05733405491344633,0.10266594508655368,5
bbb,robust,0.08,0.25,0.1,mutual_information,delta,0.7,5,selective_risk,0.10285714285714287,0.01564921592871903,0.0069985421222376505,0.08342918992581115,0.12228509578847459,5
bbb,robust,0.08,0.25,0.1,mutual_information,delta,0.8,5,selective_risk,0.125,0.030618621784789725,0.013693063937629152,0.08698805450914149,0.1630119454908585,5
bbb,robust,0.08,0.25,0.1,mutual_information,delta,0.9,5,selective_risk,0.15111111111111114,0.03651483716701108,0.016329931618554522,0.10577922093800379,0.1964430012842185,5
bbb,robust,0.08,0.25,0.1,mutual_information,delta,1.0,5,selective_risk,0.188,0.0303315017762062,0.013564659966250534,0.15034450393368853,0.22565549606631147,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.1,5,selective_risk,0.04,0.08944271909999159,0.04,-0.07103999999999999,0.15104,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.2,5,selective_risk,0.06000000000000001,0.05477225575051661,0.024494897427831782,-0.00799783525966101,0.12799783525966102,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.3,5,selective_risk,0.06666666666666667,0.04714045207910317,0.021081851067789193,0.008143448102483873,0.12518988523084945,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.4,5,selective_risk,0.06999999999999999,0.044721359549995794,0.02,0.014479999999999993,0.12552,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.5,5,selective_risk,0.064,0.021908902300206645,0.009797958971132711,0.0368008658961356,0.0911991341038644,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.6,5,selective_risk,0.07333333333333333,0.02788866755113585,0.012472191289246471,0.038710530314385136,0.10795613635228153,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.7,5,selective_risk,0.09714285714285714,0.01564921592871903,0.0069985421222376505,0.07771490421152542,0.11657081007418886,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.8,5,selective_risk,0.10999999999999999,0.028504385627478448,0.01274754878398196,0.07461280457566608,0.1453871954243339,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.9,5,selective_risk,0.14666666666666667,0.019876159799998135,0.00888888888888889,0.1219911111111111,0.17134222222222223,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,adv,1.0,5,selective_risk,0.188,0.0303315017762062,0.013564659966250534,0.15034450393368853,0.22565549606631147,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.2,5,selective_risk,0.02,0.044721359549995794,0.02,-0.035519999999999996,0.07552,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.3,5,selective_risk,0.013333333333333332,0.02981423969999719,0.01333333333333333,-0.02367999999999999,0.05034666666666665,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.4,5,selective_risk,0.04,0.022360679774997897,0.01,0.012240000000000001,0.06776,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.5,5,selective_risk,0.048,0.01788854381999832,0.008,0.025792000000000002,0.07020799999999999,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.6,5,selective_risk,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.7,5,selective_risk,0.10857142857142858,0.02390457218668787,0.010690449676496972,0.07889474026947299,0.13824811687338417,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.8,5,selective_risk,0.13999999999999999,0.04183300132670378,0.018708286933869705,0.0880657954715777,0.19193420452842228,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.9,5,selective_risk,0.16,0.01859244503409057,0.00831479419283098,0.13691813132070121,0.1830818686792988,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,clean,1.0,5,selective_risk,0.188,0.0303315017762062,0.013564659966250534,0.15034450393368853,0.22565549606631147,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.1,5,selective_risk,0.24,0.16733200530681513,0.07483314773547883,0.03226318188631078,0.4477368181136892,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.2,5,selective_risk,0.12,0.08366600265340757,0.03741657386773942,0.01613159094315539,0.2238684090568446,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.3,5,selective_risk,0.08,0.0557773351022717,0.024944382578492942,0.010754393962103606,0.14924560603789638,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.4,5,selective_risk,0.08,0.044721359549995794,0.02,0.024480000000000002,0.13552,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.5,5,selective_risk,0.07200000000000001,0.017888543819998316,0.007999999999999998,0.04979200000000002,0.094208,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.6,5,selective_risk,0.08,0.01825741858350554,0.008164965809277261,0.05733405491344633,0.10266594508655368,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.7,5,selective_risk,0.09142857142857144,0.012777531299998797,0.005714285714285713,0.0755657142857143,0.10729142857142858,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.8,5,selective_risk,0.10999999999999999,0.028504385627478448,0.01274754878398196,0.07461280457566608,0.1453871954243339,5
bbb,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.9,5,selective_risk,0.14666666666666667,0.019876159799998135,0.00888888888888889,0.1219911111111111,0.17134222222222223,5
