architecture,family,eval_split,training,train_epsilon,rob_lam,config_id,eval_epsilon,subset,score,task,tau,metric,n_seeds,mean,sd,ci_low,ci_high
mlp512x1,bbb,val,standard,,,standard,0.08,all,expected_entropy,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,all,expected_entropy,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,all,expected_entropy,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,all,expected_entropy,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,all,expected_entropy,pgd_failure,,auroc,5,0.8869307759551239,0.037910038207371904,0.8398592463425011,0.9340023055677468
mlp512x1,bbb,val,standard,,,standard,0.08,all,expected_entropy,pgd_failure,,auprc,5,0.8929528298077823,0.05466007775546958,0.8250833791197973,0.9608222804957673
mlp512x1,bbb,val,standard,,,standard,0.08,all,expected_entropy,pgd_failure,,prevalence,5,0.508,0.04147288270665545,0.45650461464141845,0.5594953853585816
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,expected_entropy,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,expected_entropy,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,expected_entropy,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,expected_entropy,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,expected_entropy,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,expected_entropy,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,expected_entropy,pgd_failure,,auroc,5,0.8778022774327121,0.04254889906452079,0.8249708413010908,0.9306337135643334
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,expected_entropy,pgd_failure,,auprc,5,0.8735940721063921,0.06910566820993554,0.7877880518183007,0.9594000923944834
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,expected_entropy,pgd_failure,,prevalence,5,0.4895408163265307,0.04416921564893016,0.4346974914263558,0.5443841412267055
mlp512x1,bbb,val,standard,,,standard,0.08,all,mutual_information,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,all,mutual_information,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,all,mutual_information,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,all,mutual_information,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,all,mutual_information,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,all,mutual_information,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,all,mutual_information,pgd_failure,,auroc,5,0.8701805682562205,0.03628045076529562,0.8251324387023486,0.9152286978100923
mlp512x1,bbb,val,standard,,,standard,0.08,all,mutual_information,pgd_failure,,auprc,5,0.8698293413841454,0.0637714228499406,0.7906466615171452,0.9490120212511455
mlp512x1,bbb,val,standard,,,standard,0.08,all,mutual_information,pgd_failure,,prevalence,5,0.508,0.04147288270665545,0.45650461464141845,0.5594953853585816
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,mutual_information,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,mutual_information,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,mutual_information,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,mutual_information,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,mutual_information,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,mutual_information,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,mutual_information,pgd_failure,,auroc,5,0.8596180124223602,0.04145264439763533,0.8081477562434735,0.911088268601247
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,mutual_information,pgd_failure,,auprc,5,0.8434868876487294,0.0845692403788502,0.7384803065148711,0.9484934687825877
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,mutual_information,pgd_failure,,prevalence,5,0.4895408163265307,0.04416921564893016,0.4346974914263558,0.5443841412267055
mlp512x1,bbb,val,standard,,,standard,0.08,all,one_minus_confidence,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,all,one_minus_confidence,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,all,one_minus_confidence,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,all,one_minus_confidence,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,all,one_minus_confidence,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,all,one_minus_confidence,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,all,one_minus_confidence,pgd_failure,,auroc,5,0.8829064841438754,0.03742896719342899,0.8364322830898449,0.929380685197906
mlp512x1,bbb,val,standard,,,standard,0.08,all,one_minus_confidence,pgd_failure,,auprc,5,0.8880032387346406,0.05469505307932972,0.820090360446193,0.9559161170230882
mlp512x1,bbb,val,standard,,,standard,0.08,all,one_minus_confidence,pgd_failure,,prevalence,5,0.508,0.04147288270665545,0.45650461464141845,0.5594953853585816
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,one_minus_confidence,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,one_minus_confidence,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,one_minus_confidence,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,one_minus_confidence,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,one_minus_confidence,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,one_minus_confidence,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,one_minus_confidence,pgd_failure,,auroc,5,0.8734503105590063,0.04212176039732844,0.8211492371326785,0.9257513839853342
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,one_minus_confidence,pgd_failure,,auprc,5,0.8675107057646618,0.06943290099389031,0.7812983723097019,0.9537230392196218
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,one_minus_confidence,pgd_failure,,prevalence,5,0.4895408163265307,0.04416921564893016,0.4346974914263558,0.5443841412267055
mlp512x1,bbb,val,standard,,,standard,0.08,all,predictive_entropy,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,all,predictive_entropy,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,all,predictive_entropy,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,all,predictive_entropy,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,all,predictive_entropy,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,all,predictive_entropy,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,all,predictive_entropy,pgd_failure,,auroc,5,0.884034728910381,0.037201604283335236,0.8378428361963407,0.9302266216244214
mlp512x1,bbb,val,standard,,,standard,0.08,all,predictive_entropy,pgd_failure,,auprc,5,0.8893788817891719,0.05478213288469627,0.82135787964143,0.9573998839369138
mlp512x1,bbb,val,standard,,,standard,0.08,all,predictive_entropy,pgd_failure,,prevalence,5,0.508,0.04147288270665545,0.45650461464141845,0.5594953853585816
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,predictive_entropy,pgd_failure,,auroc,5,0.8746677018633541,0.041893721591663546,0.8226497760122138,0.9266856277144944
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,predictive_entropy,pgd_failure,,auprc,5,0.8692248232727072,0.06953465617353442,0.7828861440745525,0.955563502470862
mlp512x1,bbb,val,standard,,,standard,0.08,clean_correct,predictive_entropy,pgd_failure,,prevalence,5,0.4895408163265307,0.04416921564893016,0.4346974914263558,0.5443841412267055
mlp512x1,bbb,val,standard,,,standard,0.1,all,expected_entropy,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,expected_entropy,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,expected_entropy,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,all,expected_entropy,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,expected_entropy,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,expected_entropy,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,all,expected_entropy,pgd_failure,,auroc,5,0.9082332473911421,0.018545476682584123,0.88520599666485,0.9312604981174342
mlp512x1,bbb,val,standard,,,standard,0.1,all,expected_entropy,pgd_failure,,auprc,5,0.9657233676213632,0.00764910762496771,0.956225746065055,0.9752209891776715
mlp512x1,bbb,val,standard,,,standard,0.1,all,expected_entropy,pgd_failure,,prevalence,5,0.74,0.03162277660168382,0.7007351367704489,0.7792648632295511
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,expected_entropy,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,expected_entropy,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,expected_entropy,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,expected_entropy,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,expected_entropy,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,expected_entropy,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,expected_entropy,pgd_failure,,auroc,5,0.903433499764769,0.01992637654291331,0.8786916353967816,0.9281753641327565
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,expected_entropy,pgd_failure,,auprc,5,0.9616298035076947,0.009383014206850872,0.9499792525724134,0.9732803544429759
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,expected_entropy,pgd_failure,,prevalence,5,0.7301020408163266,0.034451108482891214,0.6873253397149083,0.7728787419177449
mlp512x1,bbb,val,standard,,,standard,0.1,all,mutual_information,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,mutual_information,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,mutual_information,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,all,mutual_information,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,mutual_information,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,mutual_information,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,all,mutual_information,pgd_failure,,auroc,5,0.8852932545564125,0.028598453463276528,0.8497835844867563,0.9208029246260687
mlp512x1,bbb,val,standard,,,standard,0.1,all,mutual_information,pgd_failure,,auprc,5,0.9564736138961992,0.011161084799830752,0.9426152967193501,0.9703319310730484
mlp512x1,bbb,val,standard,,,standard,0.1,all,mutual_information,pgd_failure,,prevalence,5,0.74,0.03162277660168382,0.7007351367704489,0.7792648632295511
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,mutual_information,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,mutual_information,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,mutual_information,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,mutual_information,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,mutual_information,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,mutual_information,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,mutual_information,pgd_failure,,auroc,5,0.8792982075257617,0.030527625082188235,0.8413931545105464,0.917203260540977
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,mutual_information,pgd_failure,,auprc,5,0.95113435662261,0.013385685767817249,0.9345138325134429,0.9677548807317772
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,mutual_information,pgd_failure,,prevalence,5,0.7301020408163266,0.034451108482891214,0.6873253397149083,0.7728787419177449
mlp512x1,bbb,val,standard,,,standard,0.1,all,one_minus_confidence,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,one_minus_confidence,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,one_minus_confidence,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,all,one_minus_confidence,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,one_minus_confidence,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,one_minus_confidence,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,all,one_minus_confidence,pgd_failure,,auroc,5,0.9044609264609264,0.01966159161962329,0.8800478359994552,0.9288740169223975
mlp512x1,bbb,val,standard,,,standard,0.1,all,one_minus_confidence,pgd_failure,,auprc,5,0.964015354575077,0.007296976740748844,0.954954961260359,0.9730757478897951
mlp512x1,bbb,val,standard,,,standard,0.1,all,one_minus_confidence,pgd_failure,,prevalence,5,0.74,0.03162277660168382,0.7007351367704489,0.7792648632295511
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,one_minus_confidence,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,one_minus_confidence,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,one_minus_confidence,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,one_minus_confidence,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,one_minus_confidence,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,one_minus_confidence,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,one_minus_confidence,pgd_failure,,auroc,5,0.89945877222193,0.021129428100040874,0.8732231220474743,0.9256944223963858
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,one_minus_confidence,pgd_failure,,auprc,5,0.9597610278720516,0.008966218886247178,0.9486279966809839,0.9708940590631194
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,one_minus_confidence,pgd_failure,,prevalence,5,0.7301020408163266,0.034451108482891214,0.6873253397149083,0.7728787419177449
mlp512x1,bbb,val,standard,,,standard,0.1,all,predictive_entropy,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,predictive_entropy,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,predictive_entropy,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,all,predictive_entropy,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,predictive_entropy,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,all,predictive_entropy,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,all,predictive_entropy,pgd_failure,,auroc,5,0.9064740535266852,0.01977071352788103,0.8819254703203152,0.9310226367330552
mlp512x1,bbb,val,standard,,,standard,0.1,all,predictive_entropy,pgd_failure,,auprc,5,0.9651417505339885,0.007394872337275312,0.9559598037814808,0.9743236972864963
mlp512x1,bbb,val,standard,,,standard,0.1,all,predictive_entropy,pgd_failure,,prevalence,5,0.74,0.03162277660168382,0.7007351367704489,0.7792648632295511
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,predictive_entropy,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,predictive_entropy,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,predictive_entropy,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,predictive_entropy,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,predictive_entropy,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,predictive_entropy,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,predictive_entropy,pgd_failure,,auroc,5,0.9015895444997613,0.021179277596549976,0.8752919980001616,0.927887090999361
mlp512x1,bbb,val,standard,,,standard,0.1,clean_correct,predictive_entropy,pgd_failure,,auprc,5,0.9609937514856138,0.009044044653046276,0.949764086841779,0.9722234161294486
